Frequency_Hz,Magnitude_CH1,Magnitude_CH2,Phase_CH1,Phase_CH2,Transf_Magnitude,Transf_Phase
1055.672993414443,-0.08374163982303293,8.745536017712944,-0.6756261888470277,73.04255872368094,-10.939091643474788,73.71818491252797
1084.661230623765,-0.09801531677917044,8.939021417693422,-0.7128233197397106,72.58391597198107,-10.731332566538173,73.29673929172078
1114.445469911142,-0.09618648739463788,9.154553374066053,-0.7377011127042511,72.0568021836623,-10.517629439550074,72.79450329636656
1145.047569084059,-0.09505548148636289,9.38203394562301,-0.7139165671212906,71.5886073024115,-10.291279873901392,72.30252386953279
1176.489986154148,-0.08033436357566906,9.592067384269479,-0.7298727224714517,71.05076398660627,-10.095967553165616,71.78063670907773
1208.795795818485,-0.08762692020439206,9.787140286603877,-0.7635210964636866,70.8268266491885,-9.893602094202494,71.5903477456522
1241.988706393457,-0.09895389189624729,10.01082086814952,-0.8026112678368961,70.35490181022841,-9.658594540964998,71.1575130780653
1276.093077213615,-0.107362457767061,10.17751035697557,-0.7202871219755401,69.72747616136351,-9.483496486268132,70.44776328333906
1311.133936508307,-0.08824641767540975,10.41761624983952,-0.8293699330046708,69.05765003027939,-9.262506633495834,69.88701996328406
1347.13699976918,-0.1004798547627695,10.62262579763955,-0.8172432159964444,68.78921449202849,-9.045263648608445,69.60645770802493
1384.128688622049,-0.0924041566925736,10.83998262255557,-0.8376874864057517,68.14796425927462,-8.83598252176262,68.98565174568037
1422.136150216979,-0.09758442789136011,11.02950285095464,-0.8326779583365943,67.53075198585508,-8.641282022164765,68.36342994419167
1461.187277150807,-0.1216252814530077,11.2245196648685,-0.8522063030532683,66.98854881445274,-8.422224354689256,67.840755117506
1501.310727936729,-0.1054450634079035,11.4373924510576,-0.8983311553974093,66.40476974908388,-8.225531786545261,67.3031009044813
1542.535948035966,-0.1150727643903161,11.65161302385933,-0.8820252675515811,65.81161285940847,-8.001683512761119,66.69363812696005
1584.893191466952,-0.1229595319412126,11.79607459253297,-0.8835219652083235,65.36628762753021,-7.849335176536583,66.24980959273853
